267,শ্রীশ্রী শংকৰদেৱ নামঘৰ মিৰিকা মাজুলী,,,,250000,2018-19,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
268,লিডু কেন্দ্রীয় নামঘৰ,,,,250000,2018-19,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
269,উজনি উলুপ নামঘৰ,,,,250000,2018-19,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
270,অম্বিকাপুৰ নামঘৰ,,,,250000,2018-19,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
271,পেঙেৰী চাৰিআলি সার্বজনীন নামঘৰ,,,,250000,2018-19,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
272,১নং হোলোংগুৰি নামঘৰ,,,,250000,2018-19,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
273,২নং টকলং নামঘৰ,,,,250000,2018-19,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
274,শিমলুগুৰি হাবিচুক নামঘৰ,,,,250000,2018-19,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
275,পেঙেৰী চাৰিআলি সার্বজনীন নামঘৰ উন্নতিকৰণ,,,,1000000,2019-20,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
276,ইনথেম নগাপথাৰ ৰাজহুৱা নামঘৰ উন্নিতকৰণ,,,,2000000,2019-20,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
277,দুৱাৰমাৰা বৌদ্ধবিহাৰ নিৰ্মাণ,,,,5000000,2019-20,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
278,চিংফৌ সাংস্কৃতিক কেন্দ্র নির্মাণ,,,,2500000,2019-20,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
279,বুঢ়ীদিহিং মৌজাত বেংমৰা ভবন নির্মাণ,,,,1000000,2020-21,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
280,ভিতৰপাৱৈ বৌদ্ধ বিহাৰ নিৰ্মাণ,,,,1000000,2020-21,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
281,লিডু ৰামঠাকুৰ মন্দিৰৰ কমিউনিটি হল নিৰ্মাণ,,,,2500000,2020-21,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
282,টিপাম ডাঙৰীয়া থানৰ কমিউনিটি হল নির্মাণ,,,,500000,2020-21,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
283,মাৰ্ঘেৰিটা সাংস্কৃতিক কেন্দ্ৰ বৰ নামঘৰৰ অতিথিশালা নির্মাণ,,,,2500000,2020-21,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
284,বালিজান ৰাজহুৱা ৰংগমঞ্চ ভৱন নির্মাণ,,,,2000000,2020-21,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
285,লেখাপানী কৈৰী বস্তিৰ কমিউনিটি হলৰ সৈতে যঠ ঘাট নির্মাণ,,,,500000,2020-21,,,,1,2,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
286,লংটঙৰ পৰা ২ নং তিনিসূতীলৈ (A5-23-109),,,Completed,17299000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
287,বৰহোলোঙৰ পৰা ডাঙৰীয়া চাৰিআলিলৈ (A5-23-126),,,Completed,22195000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
288,হোলোং গুটিবাৰীৰ পৰা হোলোং গুৰিলৈ (As-23-216),,,Completed,44808000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
289,ডুমডুমা ফিল'বাৰীৰ পৰা টংলাই সোনজান (As-23-147),,,Completed,31527000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
290,টংলাইৰ পৰা গোহাঁই গাঁও (As-23-215),,,Completed,28637000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
291,ডিৰাক বৰডুমছা পথৰ পৰা মাধৱপুৰ দেউৰী গাঁও (As-23-239),,,Completed,32746000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
292,টেকেৰী এম.ই. স্কুলৰ পৰা টেকেৰী জনস্বাস্থ্য কাৰিকৰী কেন্দ্রলৈ (As-23-91),,,Completed,26047000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
293,বৰডুমচাৰ পৰা কানা পথাৰ (As-23-232),,,Completed,65651000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
294,কৰিয়াজান পথ (As-23-234),,,Completed,26444000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
295,তৰাণী গাঁৱৰ পৰা ২নং টৰাণী পথাৰ (As-23-123),,,Under Construction,50170000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
296,উদয়পুৰ কথাগাঁৱৰ পথ (As-23-110),,,Completed,29407000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
297,লংটং নিংগামৰ পৰা বিছা কুমচাই পথ (As-23-112),,,Completed,24367000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
298,২নং ভিতৰপাৱৈৰ পৰা ১নং ভিতৰপাৱৈলৈ (As-23-113),,,Completed,12187000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
299,ডিবং ফাকিয়াল পথ (As-23-87),,,Completed,24357000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
300,মিৰিকা মাজুলীৰ পৰা পাৱৈমুখলৈ (As-23-89),,,Completed,25051000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
301,মিৰিকা মাজুলীৰ পৰা ২নং পাৱৈমুখ (As-23-90),,,Completed,18913000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
302,১৫৩ নং ৰাষ্ট্ৰীয় ঘাইপথৰ পৰা কেনিয়া লৈ (As-23-276),,,Completed,20403000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
303,২নং হাৱাই পথাৰৰ পৰা নৱজ্যোতি গাঁৱলৈ (As-23-283),,,Completed,37983000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
304,নামফাই পথ (As-23-286),,,Completed,15664000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
305,মিৰিকা মাজুলীৰ পৰা বৰকুৰুকা লৈ (As-23-287),,,Completed,15306000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
306,ইনথেমৰ পৰা মুগং ৰিতুপথাৰলৈ (As-23-292),,,Completed,18760000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
307,পেঙেৰীৰ পৰা কুজুপথাৰ (As-23-298),,,Completed,32487000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
308,মাৰ্ঘেৰিটাৰ-পেডেৰী পথৰ পৰা পাঙনা গাঁৱলৈ (As-23-291),,,Completed,15366000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
309,কাচিজানৰ পৰা টঙনা গাঁও (AS-23-124),,,Completed,54939000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
310,মাকুমকিল্লাৰ পৰা মাকুমকিল্লা এফ ডিলৈ (AS-23-358),,,Completed,42880000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
311,বাদলাবেটা দুৱাৰমৰা পথ (AS-23-144),,,Completed,11484000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
312,পাৱৈ বনগাঁও পথ (AS-23-294),,,Under Construction,18655000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
313,এন. এইচ. ১৫৩ৰ পৰা বালিজান এন.চি. লৈ (AS-23-332),,,Completed,4420000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
314,লিডু চিপেগাঁও পথ (AS-23-344),,,Completed,6165000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
315,ফিল'বাৰীৰ পৰা মাইলাপুং পথ (AS-23-225),,,Completed,17454000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
316,হোলোং গুটিবাৰীৰ পৰা হোলোংগুৰি পথ (AS-23-216),,,Completed,44718000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
317,এন. এইচ. ৫২ৰ পৰা জেঙনি পথ (AS-23-349),,,Completed,19797645,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
318,১৫৩ নং ৰাষ্ট্ৰীয় ঘাইপথৰ পৰা আৰৰ গাঁৱলৈ (AS-23-389),,,Completed,10959000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
319,কুজু আলিৰ পৰা তৰাণী (AS-23-94),,,Completed,15200000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
320,হোলোং গুটিবাৰীৰ পৰা ২নং বেতনীলৈ (AS-23-125),,,Completed,44404281,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
321,বিজুলীবনৰ পৰা ১নং নতুন মাইঠং গাঁৱলৈ (AS-23-230),,,Completed,116690000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
322,১৫৩ নং ৰাষ্ট্ৰীয় ঘাইপথৰ পৰা পাহাৰপুৰলৈ (AS-23-359),,,Completed,48769890,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
323,হাৱাই পথৰ পৰা বিচাগাঁৱলৈ (AS-23-329),,,Completed,18502000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
324,মাৰ্ঘেৰিটাৰ পৰা মাছে গাঁও পথলৈ (AS-23-337),,,Completed,5278000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
325,৩৮ ৰাষ্ট্ৰীয় ঘাইপথৰ পৰা ৩ নং মাকুম পথাৰলৈ (AS-23-336),,,Completed,15323000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
326,ডিব্ৰুজানৰ পৰা পপুলাজান পথ (AS-23-302),,,Under Construction,32764000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
327,ডিবং ফাকিয়াল পথ (AS-23-87),,,Completed,24357000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
328,মিৰিকা মাজুলীৰ পৰা ২নং পাৱৈমুখ (AS-23-90),,,Completed,18913000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
329,ৰাষ্ট্ৰীয় ঘাইপথ ১৫২ৰ পৰা চন্দ্ৰপুৰলৈ (AS-23-303),,,Completed,23123000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
330,মাৰ্ঘেৰিটা ২নং খামান পথাৰলৈ (পেঙেৰী-মাৰ্ঘেৰিটা পথ) (AS-23-339),,,Completed,6918000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
331,ফিল'বাৰীৰ পৰা নগাঁও ফৰেষ্ট গাঁও (AS-23-225),,,Completed,25914000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
332,হোলোং গুটিবাৰীৰ পথ (AS-23-350),,,Completed,42556000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
333,১নং আলুবাৰীৰ পৰা ২নং আলুবাৰী পথ (AS-23-86),,,Completed,21643000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
334,মাৰ্ঘেৰিটা পেঙেৰীৰ পৰা কুঁহিয়াৰবাৰী পথ (AS-23-88),,,Under Construction,19017000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
335,ডিগবৈ পেঙেৰীৰ পৰা অম্বিকাপুৰ পথ (AS-23-366),,,Completed,38159000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
336,বিজুলীবনৰ পৰা দুৱাৰমৰা পথ (AS-23-365),,,Completed,7194000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
337,ডুমডুমা ফিল'বাৰীৰ পৰা হোলোং ১নং নগাঁও পথ (AS-23-367),,,Completed,23737000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
338,বিজুলীবনৰ পৰা হাঁহখাটি ডাঙৰীয়া পথ (AS-23-369),,,Completed,36602000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
339,ডুমডুমা ফিল'বাৰীৰ পৰা শুৱনি পথাৰ এন চি (AS-23-372),,,Completed,31343000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
340,"এন এইচ ১৫৩ ৰ পৰা লক্ষী মন্দিৰ কৰিয়াপানী পথ, উদয়পুৰ ২নং হৈ (AS-23-1027)",,,Under Construction,37300000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
341,"এন এইচ ১৫৩ ৰ পৰা তিনি সুঁতি ১ নং লংটং, হাচাক পথ (AS-23-1028)",,,Under Construction,68000000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
342,"ডিগবৈ পেঙেৰী বৰডুমচা পথৰ পৰা মানমৌ উলুপ গাঁও পথ, মাৰ্ঘেৰিটা পেঙেৰী পথ, হাঁহচৰা পথাৰ, মাইচাং পথাৰ চিবু গাঁও, মনসা পথাৰ, উলুপ পথাৰ আৰু মানমৌ উলুপ গাঁও হৈ (AS-23-1029)",,,Under Construction,74000000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
343,"এন এইচ ১৫৩ ৰ পৰা কৰিয়াপানী সংযোগী পথ, ১ নং উদয়পুৰ হৈ (AS-23-1030)",,,Under Construction,44000000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
344,মাৰ্ঘেৰিটা পেঙেৰী পথ (AS-23-2010),,,Proposed,83571000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
345,সোণালী জনজাতি গাঁৱৰ পৰা ৰাভা গাঁও পথ (AS-23-2013),,,Proposed,49721000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
346,"নামদাঙৰ পৰা নামদাং কাবুলা দৰখাস্ত পথ, নামদাং বাগিচা হৈ (AS-23-2011)",,,Proposed,26179000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
347,মাৰ্ঘেৰিটা মিৰিকা মাজুলীৰ পৰা ১নং পাৱৈমুখ (AS-23-2012),,,Proposed,30569000,2016-21,,,,1,3,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
348,"NH-38 ৰ পৰা লাল বাংলা পথ, লিডু",,,Completed,4914000,2016-21,,,,1,4,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
349,মাৰ্ঘেৰিটা বজাৰৰ পৰা টেলিফোন কেন্দ্রৰ হৈ পালপাৰা পথ,,,Completed,5743000,2016-21,,,,1,4,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
350,"ৰড গাঁৱৰ পৰা মোলাং খামতি গাওঁ পথ, লিডু",,,Completed,8341000,2016-21,,,,1,4,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
351,NH-38 সংলগ্ন SDPO Blow হৈ বালুখাদ বজাৰ পথ,,,Completed,3642000,2016-21,,,,1,4,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
352,NH-38 ৰ পৰা অসামৰিক চিকিৎসালয় হৈ থার্মেল পথ,,,Completed,2796000,2016-21,,,,1,4,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
353,মাৰ্ঘেৰিটা পেঙেৰী পথ (Part-1),,,Completed,8555000,2016-21,,,,1,4,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
354,মাৰ্ঘেৰিটা মিৰিকা মাজুলী পথ,,,Completed,16500000,2016-21,,,,1,4,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
355,পেঙেৰী ফিল'বাৰী পথ,,,Completed,16776000,2016-21,,,,1,4,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
356,পেতেনী বৰডুমচা পথ,,,Completed,46561000,2016-21,,,,1,4,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
357,মাঘেৰিটা পেঙেৰী পথ (Part-2),,,Completed,47500000,2016-21,,,,1,4,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
358,৩৮ নং ৰাষ্ট্ৰীয় ঘাইপথৰ পৰা বিচাগাঁও পথ আৰু ব্রহ্মাজান অম্বিকাপুৰ পথ নির্মাণ,,,Completed,25926000,2016-21,,,,1,4,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
359,কঁঠালগুৰি (কুজ আলী পথ) চিকৰাজান মাৰফৎ তৰাণী গাঁও পথ উন্নয়ন,,,Completed,13897000,2016-21,,,,1,4,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
360,"কুজু আলি পথ, পেডেৰী টি ইৰ পৰা ৰিতুকঁঠালগুৰি পথ উন্নয়ন",,,Completed,11228000,2016-21,,,,1,4,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
361,"কঁঠালগুৰিৰ পৰা ৰিতুপথাৰ, বদৌচা সমন্বয় ক্ষেত্র (মূল মণ্ডপ) পথ উন্নয়ন",,,Completed,8435000,2016-21,,,,1,4,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
362,ৰতনী পথাৰ এল পি স্কুলৰ পৰা পুৰণা টিপুক মায়ামৰা সত্র পথ উন্নয়ন,,,Completed,8739000,2016-21,,,,1,4,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
363,কঁঠালগুৰিৰ পৰা বোকাপথাৰ মাৰফৎ ৰিতুপথাৰ পথ উন্নয়ন,,,Completed,8358000,2016-21,,,,1,4,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
364,"কঁঠালগুৰিৰ পৰা ৰিতুপথাৰ, বদৌচা সমন্বয় ক্ষেত্র পথ উন্নয়ন",,,Completed,1911000,2016-21,,,,1,4,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
365,ডাঙৰীয়া চাৰিআলি (মিহলিৰিতু)ৰ পৰা বৰহোলোং চাৰিআলি সংযোগী পথ উন্নয়ন,,,Completed,2815000,2016-21,,,,1,4,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
366,বৰহোলোং চাৰিআলিৰ পৰা মহং চাৰিআলি পথ (দলং নং ১/১) উন্নয়ন,,,Completed,1864000,2016-21,,,,1,4,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
367,অইল তিনিআলি (অৰুণাচল প্রদেশ)ৰ পৰা চেঁচাজান এল পি স্কুল পথ উন্নয়ন,,,Completed,5058000,2016-21,,,,1,4,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
368,২নং মহং এল পি স্কুলৰ পৰা এন ই চি পথ উন্নয়ন,,,Completed,9039000,2016-21,,,,1,4,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
369,"মাধৱপুৰ (বৰডুমচা) ফৰেষ্ট গেইটৰ পৰা মাধৱপুৰ সাৰ্বজনীন নামঘৰ পথ, শ্মশ্বানঘাট পথ হৈ",,,Completed,14935000,2016-21,,,,1,4,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
370,মহাত্মা গান্ধী হাই স্কুলৰ পৰা সোমবৰীয়া বজাৰ (অৰুণাচল প্রদেশ এন চি ই) পথ উন্নয়ন,,,Completed,4266000,2016-21,,,,1,4,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
371,পুৰণি পুখুৰী এম ভি স্কুলৰ পৰা দিহিঙ্গীয়া টি ই পথ উন্নয়ন,,,Completed,10472000,2016-21,,,,1,4,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
372,পেঙেৰী ফিল'বাৰী পথ উন্নয়ন,,,Completed,2093000,2016-21,,,,1,4,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
373,২নং দেউৰী গাঁও (ডিৰাক বৰডুমচা পথ্যৰ পৰা চেঁচাজান অইল তিনিআলি সংযোগী পথ উন্নয়ন,,,Completed,2001000,2016-21,,,,1,4,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
374,ডিৰাক বৰডুমচা পথ উন্নয়ন,,,Completed,8604000,2016-21,,,,1,4,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
375,"টিৰাপ গেইটৰ পৰা প্ৰভাতপুৰ পথ নির্মাণ, পি ডব্লিউ ডিৰ অধীনত, তিনিচুকীয়া ৰাজ্যিক পথ বিভাগ",,,Completed,3658000,2016-21,,,,1,4,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
376,"পেঙেৰী ফিলবাৰী পথ উন্নয়ন, পি ডব্লিউ ডিৰ অধীনত, তিনিচুকীয়া ৰাজ্যিক পথ বিভাগ",,,Completed,3646000,2016-21,,,,1,4,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
377,"মাৰ্ঘেৰিটা মহাবিদ্যালয় পথ উন্নয়ন, পি ডব্লিউ ডিৰ অধীনত, তিনিচুকীয়া ৰাজ্যিক পথ বিভাগ",,,Completed,3818000,2016-21,,,,1,4,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
378,"মাৰ্ঘেৰিটা আই বি পথ উন্নয়ন, পি ডব্লিউ ডিৰ অধীনত, তিনিচুকীয়া ৰাজ্যিক পথ বিভাগ",,,Completed,13047000,2016-21,,,,1,4,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
379,মাৰ্ঘেৰিটা বি কে চেতিয়া পথ উন্নয়ন,,,Completed,8364000,2016-21,,,,1,4,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
380,এন এইচ ১৫৩ৰ পৰা ফিল'বাৰী মাৰফৎ লামাগাঁও তিনিআলি,,,Completed,19893000,2016-21,,,,1,4,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
381,লাজুম কলীয়াবাৰীৰ পৰা মাৰ্ঘেৰিটা থাৰ্মেল পথ উন্নয়ন,,,Completed,5315000,2016-21,,,,1,4,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
382,ৰামপুৰ ৫ মাইলৰ পৰা উদয়পুৰ পথ উন্নয়ন,,,Completed,16817000,2016-21,,,,1,4,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
383,"এন এইচ ৩৮ৰ পৰা মাৰ্ঘেৰিটা থানা পথ, এ.আৰ.টি. কলনী পথ হৈ",,,Completed,13047000,2016-21,,,,1,4,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
384,১৭ মাৰ্ঘেৰিটা চাংলাং পথ নির্মাণ,,,Completed,3122000,2016-21,,,,1,4,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
385,"লিটং তিনিআলিৰ পৰা ১নং তালপথাৰ, দীঘলীপথাৰ চাৰিআলি হৈ",,,Completed,40124000,2016-21,,,,1,4,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
386,পেডেৰী ফিল'বাৰী পথ উন্নয়ন,,,Completed,5772000,2016-21,,,,1,4,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
387,এন এইচ ৰ পৰা জাগুণ আহোম পথাৰ গাঁও পথ নির্মাণ,,,Completed,9997000,2016-21,,,,1,4,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
388,মাৰ্ঘেৰিটা ফৰেষ্ট গেইট পথ উন্নয়ন,,,Completed,7315000,2016-21,,,,1,4,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
389,এন এইচ ১৫৩ৰ পৰা জাগুণ আহোম পথাৰ গাঁও পথ নির্মাণ,,,Completed,9997000,2016-21,,,,1,4,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
390,এন এইচ ৩৮ৰ পৰা হাৱাইপথাৰ পথ উন্নয়ন,,,Completed,425000,2016-21,,,,1,4,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
391,লিডু চেপাগাঁও পথ মেৰামতি,,,Completed,9078000,2016-21,,,,1,4,2025-03-15 09:31:25.274+00,2025-03-15 09:31:25.274+00,,FALSE,
